origin_airport,destination_airport,num_flights,o_lat,o_long,d_lat,d_long
RSW,CVG,460,26.536170000000002,-81.75516999999999,39.04614,-84.66216999999999
MCI,CVG,299,39.29761,-94.71391,39.04614,-84.66216999999999
MKE,CVG,296,42.94722,-87.89658,39.04614,-84.66216999999999
BNA,CVG,352,36.12448,-86.67818,39.04614,-84.66216999999999
MEM,CVG,40,35.04242,-89.97667,39.04614,-84.66216999999999
XNA,CVG,259,36.28187,-94.30681,39.04614,-84.66216999999999
SFO,MRY,706,37.619,-122.37483999999999,36.58698,-121.84295
LAX,MRY,1641,33.94254,-118.40807,36.58698,-121.84295
PHX,MRY,301,33.43417,-112.00806000000001,36.58698,-121.84295
SJC,MRY,1,37.36186,-121.92901,36.58698,-121.84295
FAT,MRY,1,36.77619,-119.71813999999999,36.58698,-121.84295
SFO,RDU,646,37.619,-122.37483999999999,35.87764,-78.78747
LAX,RDU,794,33.94254,-118.40807,35.87764,-78.78747
JFK,RDU,811,40.63975,-73.77893,35.87764,-78.78747
LAS,RDU,553,36.08036,-115.15233,35.87764,-78.78747
LGA,RDU,960,40.77724,-73.87261,35.87764,-78.78747
ORD,RDU,1826,41.9796,-87.90446,35.87764,-78.78747
SEA,RDU,560,47.44898,-122.30931000000001,35.87764,-78.78747
ATL,RDU,5078,33.640440000000005,-84.42694,35.87764,-78.78747
MCO,RDU,1171,28.428890000000003,-81.31603,35.87764,-78.78747
DEN,RDU,1530,39.85841,-104.667,35.87764,-78.78747
BOS,RDU,1731,42.36435,-71.00518000000001,35.87764,-78.78747
DCA,RDU,3,38.85208,-77.03772,35.87764,-78.78747
FLL,RDU,1034,26.07258,-80.15275,35.87764,-78.78747
PHX,RDU,302,33.43417,-112.00806000000001,35.87764,-78.78747
MSP,RDU,621,44.88055,-93.21692,35.87764,-78.78747
SLC,RDU,335,40.78839,-111.97776999999999,35.87764,-78.78747
DFW,RDU,1769,32.89595,-97.0372,35.87764,-78.78747
EWR,RDU,926,40.6925,-74.16866,35.87764,-78.78747
TPA,RDU,886,27.97547,-82.53325,35.87764,-78.78747
HOU,RDU,382,29.64542,-95.27889,35.87764,-78.78747
DAL,RDU,398,32.84711,-96.85177,35.87764,-78.78747
PHL,RDU,1958,39.87195,-75.24114,35.87764,-78.78747
BWI,RDU,2138,39.1754,-76.6682,35.87764,-78.78747
MIA,RDU,1100,25.79325,-80.29056,35.87764,-78.78747
DTW,RDU,768,42.21206,-83.34884,35.87764,-78.78747
CLT,RDU,2823,35.214009999999995,-80.94313000000001,35.87764,-78.78747
MSY,RDU,62,29.99339,-90.25803,35.87764,-78.78747
IAH,RDU,186,29.98047,-95.33972,35.87764,-78.78747
MDW,RDU,1180,41.78598,-87.75242,35.87764,-78.78747
STL,RDU,586,38.747690000000006,-90.35999,35.87764,-78.78747
IND,RDU,28,39.71733,-86.29438,35.87764,-78.78747
IAD,RDU,662,38.94453,-77.45581,35.87764,-78.78747
AUS,RDU,126,30.19453,-97.66986999999999,35.87764,-78.78747
BNA,RDU,1356,36.12448,-86.67818,35.87764,-78.78747
CLE,RDU,361,41.41089,-81.8494,35.87764,-78.78747
CVG,RDU,74,39.04614,-84.66216999999999,35.87764,-78.78747
BDL,RDU,58,41.93887,-72.68323000000001,35.87764,-78.78747
TTN,RDU,158,40.27669,-74.81347,35.87764,-78.78747
SFO,BFL,596,37.619,-122.37483999999999,35.4336,-119.05677
DEN,BFL,677,39.85841,-104.667,35.4336,-119.05677
PHX,BFL,902,33.43417,-112.00806000000001,35.4336,-119.05677
SFO,BNA,590,37.619,-122.37483999999999,36.12448,-86.67818
LAX,BNA,2202,33.94254,-118.40807,36.12448,-86.67818
LAS,BNA,1279,36.08036,-115.15233,36.12448,-86.67818
LGA,BNA,1213,40.77724,-73.87261,36.12448,-86.67818
ORD,BNA,2877,41.9796,-87.90446,36.12448,-86.67818
SEA,BNA,678,47.44898,-122.30931000000001,36.12448,-86.67818
ATL,BNA,3504,33.640440000000005,-84.42694,36.12448,-86.67818
MCO,BNA,1767,28.428890000000003,-81.31603,36.12448,-86.67818
DEN,BNA,2467,39.85841,-104.667,36.12448,-86.67818
BOS,BNA,1655,42.36435,-71.00518000000001,36.12448,-86.67818
DCA,BNA,1083,38.85208,-77.03772,36.12448,-86.67818
FLL,BNA,1575,26.07258,-80.15275,36.12448,-86.67818
SAN,BNA,464,32.73356,-117.18966,36.12448,-86.67818
PHX,BNA,1010,33.43417,-112.00806000000001,36.12448,-86.67818
MSP,BNA,1456,44.88055,-93.21692,36.12448,-86.67818
SLC,BNA,362,40.78839,-111.97776999999999,36.12448,-86.67818
DFW,BNA,2670,32.89595,-97.0372,36.12448,-86.67818
EWR,BNA,1241,40.6925,-74.16866,36.12448,-86.67818
TPA,BNA,1316,27.97547,-82.53325,36.12448,-86.67818
HOU,BNA,1379,29.64542,-95.27889,36.12448,-86.67818
DAL,BNA,1379,32.84711,-96.85177,36.12448,-86.67818
PHL,BNA,824,39.87195,-75.24114,36.12448,-86.67818
BWI,BNA,2122,39.1754,-76.6682,36.12448,-86.67818
MIA,BNA,132,25.79325,-80.29056,36.12448,-86.67818
OAK,BNA,365,37.72129,-122.22072,36.12448,-86.67818
DTW,BNA,2432,42.21206,-83.34884,36.12448,-86.67818
CLT,BNA,2008,35.214009999999995,-80.94313000000001,36.12448,-86.67818
JAX,BNA,960,30.494059999999998,-81.68786,36.12448,-86.67818
MSY,BNA,1183,29.99339,-90.25803,36.12448,-86.67818
IAH,BNA,1082,29.98047,-95.33972,36.12448,-86.67818
RDU,BNA,1350,35.87764,-78.78747,36.12448,-86.67818
MDW,BNA,2312,41.78598,-87.75242,36.12448,-86.67818
STL,BNA,831,38.747690000000006,-90.35999,36.12448,-86.67818
IAD,BNA,4,38.94453,-77.45581,36.12448,-86.67818
RSW,BNA,183,26.536170000000002,-81.75516999999999,36.12448,-86.67818
AUS,BNA,849,30.19453,-97.66986999999999,36.12448,-86.67818
MCI,BNA,1212,39.29761,-94.71391,36.12448,-86.67818
CMH,BNA,692,39.99799,-82.89188,36.12448,-86.67818
SAT,BNA,737,29.533690000000004,-98.46978,36.12448,-86.67818
MKE,BNA,114,42.94722,-87.89658,36.12448,-86.67818
PIT,BNA,390,40.49147,-80.23286999999999,36.12448,-86.67818
CHS,BNA,403,32.89865,-80.04051,36.12448,-86.67818
CLE,BNA,886,41.41089,-81.8494,36.12448,-86.67818
CVG,BNA,357,39.04614,-84.66216999999999,36.12448,-86.67818
PNS,BNA,717,30.473309999999998,-87.18744000000001,36.12448,-86.67818
ECP,BNA,720,,,36.12448,-86.67818
MHK,BNA,1,39.14097,-96.67083000000001,36.12448,-86.67818
SFO,IND,579,37.619,-122.37483999999999,39.71733,-86.29438
LAX,IND,1130,33.94254,-118.40807,39.71733,-86.29438
LAS,IND,1019,36.08036,-115.15233,39.71733,-86.29438
LGA,IND,322,40.77724,-73.87261,39.71733,-86.29438
ORD,IND,1442,41.9796,-87.90446,39.71733,-86.29438
SEA,IND,235,47.44898,-122.30931000000001,39.71733,-86.29438
ATL,IND,4043,33.640440000000005,-84.42694,39.71733,-86.29438
MCO,IND,1548,28.428890000000003,-81.31603,39.71733,-86.29438
DEN,IND,1982,39.85841,-104.667,39.71733,-86.29438
BOS,IND,612,42.36435,-71.00518000000001,39.71733,-86.29438
DCA,IND,572,38.85208,-77.03772,39.71733,-86.29438
FLL,IND,438,26.07258,-80.15275,39.71733,-86.29438
SAN,IND,93,32.73356,-117.18966,39.71733,-86.29438
PHX,IND,1335,33.43417,-112.00806000000001,39.71733,-86.29438
MSP,IND,1097,44.88055,-93.21692,39.71733,-86.29438
SLC,IND,164,40.78839,-111.97776999999999,39.71733,-86.29438
DFW,IND,1630,32.89595,-97.0372,39.71733,-86.29438
EWR,IND,1107,40.6925,-74.16866,39.71733,-86.29438
TPA,IND,979,27.97547,-82.53325,39.71733,-86.29438
HOU,IND,547,29.64542,-95.27889,39.71733,-86.29438
DAL,IND,455,32.84711,-96.85177,39.71733,-86.29438
PHL,IND,6,39.87195,-75.24114,39.71733,-86.29438
BWI,IND,978,39.1754,-76.6682,39.71733,-86.29438
DTW,IND,910,42.21206,-83.34884,39.71733,-86.29438
CLT,IND,899,35.214009999999995,-80.94313000000001,39.71733,-86.29438
MSY,IND,22,29.99339,-90.25803,39.71733,-86.29438
IAH,IND,665,29.98047,-95.33972,39.71733,-86.29438
RDU,IND,21,35.87764,-78.78747,39.71733,-86.29438
MDW,IND,679,41.78598,-87.75242,39.71733,-86.29438
RSW,IND,854,26.536170000000002,-81.75516999999999,39.71733,-86.29438
MCI,IND,672,39.29761,-94.71391,39.71733,-86.29438
SFO,CLE,568,37.619,-122.37483999999999,41.41089,-81.8494
LAX,CLE,908,33.94254,-118.40807,41.41089,-81.8494
LAS,CLE,1222,36.08036,-115.15233,41.41089,-81.8494
LGA,CLE,3122,40.77724,-73.87261,41.41089,-81.8494
ORD,CLE,3214,41.9796,-87.90446,41.41089,-81.8494
SEA,CLE,97,47.44898,-122.30931000000001,41.41089,-81.8494
ATL,CLE,3344,33.640440000000005,-84.42694,41.41089,-81.8494
MCO,CLE,1366,28.428890000000003,-81.31603,41.41089,-81.8494
DEN,CLE,1228,39.85841,-104.667,41.41089,-81.8494
BOS,CLE,2159,42.36435,-71.00518000000001,41.41089,-81.8494
DCA,CLE,1589,38.85208,-77.03772,41.41089,-81.8494
FLL,CLE,858,26.07258,-80.15275,41.41089,-81.8494
SAN,CLE,78,32.73356,-117.18966,41.41089,-81.8494
PHX,CLE,742,33.43417,-112.00806000000001,41.41089,-81.8494
MSP,CLE,1117,44.88055,-93.21692,41.41089,-81.8494
DFW,CLE,1477,32.89595,-97.0372,41.41089,-81.8494
EWR,CLE,1696,40.6925,-74.16866,41.41089,-81.8494
TPA,CLE,535,27.97547,-82.53325,41.41089,-81.8494
PHL,CLE,187,39.87195,-75.24114,41.41089,-81.8494
BWI,CLE,1147,39.1754,-76.6682,41.41089,-81.8494
MIA,CLE,38,25.79325,-80.29056,41.41089,-81.8494
PDX,CLE,71,45.58872,-122.5975,41.41089,-81.8494
DTW,CLE,1036,42.21206,-83.34884,41.41089,-81.8494
CLT,CLE,1064,35.214009999999995,-80.94313000000001,41.41089,-81.8494
MSY,CLE,173,29.99339,-90.25803,41.41089,-81.8494
IAH,CLE,1136,29.98047,-95.33972,41.41089,-81.8494
RDU,CLE,362,35.87764,-78.78747,41.41089,-81.8494
MDW,CLE,1844,41.78598,-87.75242,41.41089,-81.8494
STL,CLE,539,38.747690000000006,-90.35999,41.41089,-81.8494
SJU,CLE,38,18.439420000000002,-66.00183,41.41089,-81.8494
IAD,CLE,94,38.94453,-77.45581,41.41089,-81.8494
RSW,CLE,733,26.536170000000002,-81.75516999999999,41.41089,-81.8494
MKE,CLE,666,42.94722,-87.89658,41.41089,-81.8494
BNA,CLE,886,36.12448,-86.67818,41.41089,-81.8494
CHS,CLE,10,32.89865,-80.04051,41.41089,-81.8494
MSN,CLE,2,43.13986,-89.33751,41.41089,-81.8494
BDL,CLE,94,41.93887,-72.68323000000001,41.41089,-81.8494
MYR,CLE,199,33.67975,-78.92833,41.41089,-81.8494
SFO,BWI,511,37.619,-122.37483999999999,39.1754,-76.6682
LAX,BWI,1983,33.94254,-118.40807,39.1754,-76.6682
LAS,BWI,2108,36.08036,-115.15233,39.1754,-76.6682
ORD,BWI,2122,41.9796,-87.90446,39.1754,-76.6682
SEA,BWI,957,47.44898,-122.30931000000001,39.1754,-76.6682
ATL,BWI,6555,33.640440000000005,-84.42694,39.1754,-76.6682
MCO,BWI,4321,28.428890000000003,-81.31603,39.1754,-76.6682
DEN,BWI,2457,39.85841,-104.667,39.1754,-76.6682
BOS,BWI,5900,42.36435,-71.00518000000001,39.1754,-76.6682
FLL,BWI,5105,26.07258,-80.15275,39.1754,-76.6682
SAN,BWI,1455,32.73356,-117.18966,39.1754,-76.6682
PHX,BWI,1779,33.43417,-112.00806000000001,39.1754,-76.6682
MSP,BWI,1982,44.88055,-93.21692,39.1754,-76.6682
SLC,BWI,931,40.78839,-111.97776999999999,39.1754,-76.6682
DFW,BWI,1601,32.89595,-97.0372,39.1754,-76.6682
EWR,BWI,526,40.6925,-74.16866,39.1754,-76.6682
TPA,BWI,3077,27.97547,-82.53325,39.1754,-76.6682
HOU,BWI,1206,29.64542,-95.27889,39.1754,-76.6682
DAL,BWI,1425,32.84711,-96.85177,39.1754,-76.6682
MIA,BWI,1018,25.79325,-80.29056,39.1754,-76.6682
PDX,BWI,174,45.58872,-122.5975,39.1754,-76.6682
OAK,BWI,609,37.72129,-122.22072,39.1754,-76.6682
DTW,BWI,3296,42.21206,-83.34884,39.1754,-76.6682
CLT,BWI,3489,35.214009999999995,-80.94313000000001,39.1754,-76.6682
JAX,BWI,1237,30.494059999999998,-81.68786,39.1754,-76.6682
MSY,BWI,1273,29.99339,-90.25803,39.1754,-76.6682
IAH,BWI,1006,29.98047,-95.33972,39.1754,-76.6682
SJC,BWI,365,37.36186,-121.92901,39.1754,-76.6682
RDU,BWI,2138,35.87764,-78.78747,39.1754,-76.6682
SMF,BWI,361,38.69542,-121.59076999999999,39.1754,-76.6682
MDW,BWI,2339,41.78598,-87.75242,39.1754,-76.6682
PBI,BWI,1116,26.683159999999997,-80.09559,39.1754,-76.6682
STL,BWI,1368,38.747690000000006,-90.35999,39.1754,-76.6682
IND,BWI,974,39.71733,-86.29438,39.1754,-76.6682
SJU,BWI,741,18.439420000000002,-66.00183,39.1754,-76.6682
RSW,BWI,1720,26.536170000000002,-81.75516999999999,39.1754,-76.6682
AUS,BWI,704,30.19453,-97.66986999999999,39.1754,-76.6682
MCI,BWI,905,39.29761,-94.71391,39.1754,-76.6682
CMH,BWI,1301,39.99799,-82.89188,39.1754,-76.6682
SAT,BWI,867,29.533690000000004,-98.46978,39.1754,-76.6682
MKE,BWI,927,42.94722,-87.89658,39.1754,-76.6682
BNA,BWI,2061,36.12448,-86.67818,39.1754,-76.6682
PIT,BWI,1075,40.49147,-80.23286999999999,39.1754,-76.6682
CHS,BWI,1201,32.89865,-80.04051,39.1754,-76.6682
MEM,BWI,471,35.04242,-89.97667,39.1754,-76.6682
CLE,BWI,1144,41.41089,-81.8494,39.1754,-76.6682
BHM,BWI,385,33.562940000000005,-86.75355,39.1754,-76.6682
ORF,BWI,1691,36.89461,-76.20121999999999,39.1754,-76.6682
SDF,BWI,1200,38.17439,-85.736,39.1754,-76.6682
PVD,BWI,2734,41.724,-71.42822,39.1754,-76.6682
CVG,BWI,738,39.04614,-84.66216999999999,39.1754,-76.6682
ABQ,BWI,537,35.04022,-106.60918999999998,39.1754,-76.6682
BDL,BWI,2487,41.93887,-72.68323000000001,39.1754,-76.6682
MHT,BWI,2423,42.93452,-71.43706,39.1754,-76.6682
GRR,BWI,379,42.88082,-85.52277,39.1754,-76.6682
BUF,BWI,1889,42.94052,-78.73217,39.1754,-76.6682
OKC,BWI,381,35.39309,-97.60073,39.1754,-76.6682
ECP,BWI,176,,,39.1754,-76.6682
ALB,BWI,1921,42.74812,-73.80298,39.1754,-76.6682
ISP,BWI,1650,40.79524,-73.10021,39.1754,-76.6682
MYR,BWI,236,33.67975,-78.92833,39.1754,-76.6682
PWM,BWI,1222,43.64617,-70.30875,39.1754,-76.6682
ROC,BWI,1089,43.11887,-77.67238,39.1754,-76.6682
SFO,LIH,501,37.619,-122.37483999999999,21.97598,-159.33896000000001
LAX,LIH,1719,33.94254,-118.40807,21.97598,-159.33896000000001
SEA,LIH,633,47.44898,-122.30931000000001,21.97598,-159.33896000000001
HNL,LIH,6595,21.31869,-157.92241,21.97598,-159.33896000000001
OGG,LIH,1460,20.89865,-156.43046,21.97598,-159.33896000000001
DEN,LIH,49,39.85841,-104.667,21.97598,-159.33896000000001
SAN,LIH,219,32.73356,-117.18966,21.97598,-159.33896000000001
PHX,LIH,375,33.43417,-112.00806000000001,21.97598,-159.33896000000001
DFW,LIH,17,32.89595,-97.0372,21.97598,-159.33896000000001
KOA,LIH,295,19.738770000000002,-156.04563000000002,21.97598,-159.33896000000001
PDX,LIH,99,45.58872,-122.5975,21.97598,-159.33896000000001
OAK,LIH,256,37.72129,-122.22072,21.97598,-159.33896000000001
SJC,LIH,209,37.36186,-121.92901,21.97598,-159.33896000000001
SFO,ABQ,493,37.619,-122.37483999999999,35.04022,-106.60918999999998
LAX,ABQ,1097,33.94254,-118.40807,35.04022,-106.60918999999998
JFK,ABQ,313,40.63975,-73.77893,35.04022,-106.60918999999998
LAS,ABQ,1353,36.08036,-115.15233,35.04022,-106.60918999999998
ORD,ABQ,318,41.9796,-87.90446,35.04022,-106.60918999999998
SEA,ABQ,365,47.44898,-122.30931000000001,35.04022,-106.60918999999998
ATL,ABQ,865,33.640440000000005,-84.42694,35.04022,-106.60918999999998
MCO,ABQ,78,28.428890000000003,-81.31603,35.04022,-106.60918999999998
DEN,ABQ,2009,39.85841,-104.667,35.04022,-106.60918999999998
SAN,ABQ,710,32.73356,-117.18966,35.04022,-106.60918999999998
PHX,ABQ,2506,33.43417,-112.00806000000001,35.04022,-106.60918999999998
MSP,ABQ,211,44.88055,-93.21692,35.04022,-106.60918999999998
SLC,ABQ,862,40.78839,-111.97776999999999,35.04022,-106.60918999999998
DFW,ABQ,1689,32.89595,-97.0372,35.04022,-106.60918999999998
HOU,ABQ,1043,29.64542,-95.27889,35.04022,-106.60918999999998
DAL,ABQ,1685,32.84711,-96.85177,35.04022,-106.60918999999998
BWI,ABQ,545,39.1754,-76.6682,35.04022,-106.60918999999998
PDX,ABQ,110,45.58872,-122.5975,35.04022,-106.60918999999998
OAK,ABQ,912,37.72129,-122.22072,35.04022,-106.60918999999998
IAH,ABQ,791,29.98047,-95.33972,35.04022,-106.60918999999998
MDW,ABQ,671,41.78598,-87.75242,35.04022,-106.60918999999998
AUS,ABQ,86,30.19453,-97.66986999999999,35.04022,-106.60918999999998
MCI,ABQ,349,39.29761,-94.71391,35.04022,-106.60918999999998
SFO,MSY,465,37.619,-122.37483999999999,29.99339,-90.25803
LAX,MSY,2366,33.94254,-118.40807,29.99339,-90.25803
JFK,MSY,1418,40.63975,-73.77893,29.99339,-90.25803
LAS,MSY,1082,36.08036,-115.15233,29.99339,-90.25803
LGA,MSY,445,40.77724,-73.87261,29.99339,-90.25803
ORD,MSY,1929,41.9796,-87.90446,29.99339,-90.25803
SEA,MSY,365,47.44898,-122.30931000000001,29.99339,-90.25803
ATL,MSY,5470,33.640440000000005,-84.42694,29.99339,-90.25803
MCO,MSY,1695,28.428890000000003,-81.31603,29.99339,-90.25803
DEN,MSY,1602,39.85841,-104.667,29.99339,-90.25803
BOS,MSY,672,42.36435,-71.00518000000001,29.99339,-90.25803
DCA,MSY,988,38.85208,-77.03772,29.99339,-90.25803
FLL,MSY,1737,26.07258,-80.15275,29.99339,-90.25803
SAN,MSY,365,32.73356,-117.18966,29.99339,-90.25803
PHX,MSY,376,33.43417,-112.00806000000001,29.99339,-90.25803
MSP,MSY,427,44.88055,-93.21692,29.99339,-90.25803
SLC,MSY,355,40.78839,-111.97776999999999,29.99339,-90.25803
DFW,MSY,2427,32.89595,-97.0372,29.99339,-90.25803
EWR,MSY,955,40.6925,-74.16866,29.99339,-90.25803
TPA,MSY,1144,27.97547,-82.53325,29.99339,-90.25803
HOU,MSY,3250,29.64542,-95.27889,29.99339,-90.25803
DAL,MSY,2423,32.84711,-96.85177,29.99339,-90.25803
PHL,MSY,1019,39.87195,-75.24114,29.99339,-90.25803
BWI,MSY,1274,39.1754,-76.6682,29.99339,-90.25803
MIA,MSY,952,25.79325,-80.29056,29.99339,-90.25803
OAK,MSY,386,37.72129,-122.22072,29.99339,-90.25803
DTW,MSY,1249,42.21206,-83.34884,29.99339,-90.25803
CLT,MSY,1960,35.214009999999995,-80.94313000000001,29.99339,-90.25803
IAH,MSY,2921,29.98047,-95.33972,29.99339,-90.25803
RDU,MSY,62,35.87764,-78.78747,29.99339,-90.25803
MDW,MSY,1036,41.78598,-87.75242,29.99339,-90.25803
STL,MSY,649,38.747690000000006,-90.35999,29.99339,-90.25803
IND,MSY,22,39.71733,-86.29438,29.99339,-90.25803
IAD,MSY,417,38.94453,-77.45581,29.99339,-90.25803
AUS,MSY,666,30.19453,-97.66986999999999,29.99339,-90.25803
MCI,MSY,388,39.29761,-94.71391,29.99339,-90.25803
CMH,MSY,35,39.99799,-82.89188,29.99339,-90.25803
SAT,MSY,414,29.533690000000004,-98.46978,29.99339,-90.25803
BNA,MSY,1168,36.12448,-86.67818,29.99339,-90.25803
PIT,MSY,41,40.49147,-80.23286999999999,29.99339,-90.25803
CLE,MSY,173,41.41089,-81.8494,29.99339,-90.25803
PVD,MSY,38,41.724,-71.42822,29.99339,-90.25803
ISP,MSY,51,40.79524,-73.10021,29.99339,-90.25803
SFO,GEG,416,37.619,-122.37483999999999,47.619859999999996,-117.53383999999998
LAX,GEG,58,33.94254,-118.40807,47.619859999999996,-117.53383999999998
LAS,GEG,728,36.08036,-115.15233,47.619859999999996,-117.53383999999998
ORD,GEG,204,41.9796,-87.90446,47.619859999999996,-117.53383999999998
SEA,GEG,3369,47.44898,-122.30931000000001,47.619859999999996,-117.53383999999998
DEN,GEG,1460,39.85841,-104.667,47.619859999999996,-117.53383999999998
SAN,GEG,93,32.73356,-117.18966,47.619859999999996,-117.53383999999998
PHX,GEG,1081,33.43417,-112.00806000000001,47.619859999999996,-117.53383999999998
MSP,GEG,849,44.88055,-93.21692,47.619859999999996,-117.53383999999998
SLC,GEG,1342,40.78839,-111.97776999999999,47.619859999999996,-117.53383999999998
DFW,GEG,192,32.89595,-97.0372,47.619859999999996,-117.53383999999998
PDX,GEG,253,45.58872,-122.5975,47.619859999999996,-117.53383999999998
OAK,GEG,753,37.72129,-122.22072,47.619859999999996,-117.53383999999998
SMF,GEG,153,38.69542,-121.59076999999999,47.619859999999996,-117.53383999999998
MDW,GEG,92,41.78598,-87.75242,47.619859999999996,-117.53383999999998
BOI,GEG,633,43.564440000000005,-116.22278,47.619859999999996,-117.53383999999998
MHK,GEG,1,39.14097,-96.67083000000001,47.619859999999996,-117.53383999999998
SFO,SAT,366,37.619,-122.37483999999999,29.533690000000004,-98.46978
LAX,SAT,1381,33.94254,-118.40807,29.533690000000004,-98.46978
JFK,SAT,358,40.63975,-73.77893,29.533690000000004,-98.46978
LAS,SAT,1561,36.08036,-115.15233,29.533690000000004,-98.46978
LGA,SAT,4,40.77724,-73.87261,29.533690000000004,-98.46978
ORD,SAT,1129,41.9796,-87.90446,29.533690000000004,-98.46978
SEA,SAT,365,47.44898,-122.30931000000001,29.533690000000004,-98.46978
ATL,SAT,3321,33.640440000000005,-84.42694,29.533690000000004,-98.46978
MCO,SAT,555,28.428890000000003,-81.31603,29.533690000000004,-98.46978
DEN,SAT,1809,39.85841,-104.667,29.533690000000004,-98.46978
SAN,SAT,754,32.73356,-117.18966,29.533690000000004,-98.46978
PHX,SAT,1704,33.43417,-112.00806000000001,29.533690000000004,-98.46978
MSP,SAT,320,44.88055,-93.21692,29.533690000000004,-98.46978
SLC,SAT,621,40.78839,-111.97776999999999,29.533690000000004,-98.46978
DFW,SAT,3774,32.89595,-97.0372,29.533690000000004,-98.46978
EWR,SAT,263,40.6925,-74.16866,29.533690000000004,-98.46978
TPA,SAT,380,27.97547,-82.53325,29.533690000000004,-98.46978
HOU,SAT,1836,29.64542,-95.27889,29.533690000000004,-98.46978
DAL,SAT,3462,32.84711,-96.85177,29.533690000000004,-98.46978
PHL,SAT,50,39.87195,-75.24114,29.533690000000004,-98.46978
BWI,SAT,867,39.1754,-76.6682,29.533690000000004,-98.46978
MIA,SAT,336,25.79325,-80.29056,29.533690000000004,-98.46978
DTW,SAT,511,42.21206,-83.34884,29.533690000000004,-98.46978
CLT,SAT,1110,35.214009999999995,-80.94313000000001,29.533690000000004,-98.46978
MSY,SAT,416,29.99339,-90.25803,29.533690000000004,-98.46978
IAH,SAT,2150,29.98047,-95.33972,29.533690000000004,-98.46978
MDW,SAT,760,41.78598,-87.75242,29.533690000000004,-98.46978
STL,SAT,699,38.747690000000006,-90.35999,29.533690000000004,-98.46978
IAD,SAT,117,38.94453,-77.45581,29.533690000000004,-98.46978
MCI,SAT,365,39.29761,-94.71391,29.533690000000004,-98.46978
BNA,SAT,740,36.12448,-86.67818,29.533690000000004,-98.46978
ONT,SAT,46,34.056,-117.60118999999999,29.533690000000004,-98.46978
ELP,SAT,875,31.80667,-106.37781000000001,29.533690000000004,-98.46978
SFO,OKC,366,37.619,-122.37483999999999,35.39309,-97.60073
LAX,OKC,342,33.94254,-118.40807,35.39309,-97.60073
LAS,OKC,717,36.08036,-115.15233,35.39309,-97.60073
ORD,OKC,380,41.9796,-87.90446,35.39309,-97.60073
SEA,OKC,255,47.44898,-122.30931000000001,35.39309,-97.60073
ATL,OKC,1867,33.640440000000005,-84.42694,35.39309,-97.60073
MCO,OKC,51,28.428890000000003,-81.31603,35.39309,-97.60073
DEN,OKC,1887,39.85841,-104.667,35.39309,-97.60073
PHX,OKC,717,33.43417,-112.00806000000001,35.39309,-97.60073
MSP,OKC,622,44.88055,-93.21692,35.39309,-97.60073
SLC,OKC,660,40.78839,-111.97776999999999,35.39309,-97.60073
DFW,OKC,1949,32.89595,-97.0372,35.39309,-97.60073
HOU,OKC,1343,29.64542,-95.27889,35.39309,-97.60073
DAL,OKC,1304,32.84711,-96.85177,35.39309,-97.60073
BWI,OKC,381,39.1754,-76.6682,35.39309,-97.60073
PDX,OKC,1,45.58872,-122.5975,35.39309,-97.60073
DTW,OKC,400,42.21206,-83.34884,35.39309,-97.60073
CLT,OKC,57,35.214009999999995,-80.94313000000001,35.39309,-97.60073
IAH,OKC,502,29.98047,-95.33972,35.39309,-97.60073
MDW,OKC,362,41.78598,-87.75242,35.39309,-97.60073
